block idx,date start,challenge item name,lexical item name,linguistic category,E/M/H,noise,un/trained,difficulty rating,distractor num,foil 1,foil 2,foil 3,foil 4,foil 5,accuracy,rt (sec),incorrect-foil name,incorrect-foil type,incorrect-foil p-type,replay counter,
12,2016-11-25 14:49:38,the dramatic stage,stage,noun_attributive,Word,NoNoise,1,0.1,2,s2,p1,,,,0,12.2433,the dramatic cage,p1,mp,1,
12,2016-11-25 14:49:38,the white fog,fog,noun_attributive,Word,NoNoise,1,0.1643,2,p1,s2,,,,1,11.513,,,,1,
12,2016-11-25 14:49:38,the elaborate vest,vest,noun_attributive,Word,NoNoise,1,0.1964,2,p2,s1,,,,1,5.6193,,,,1,
12,2016-11-25 14:49:38,clove,clove,noun_1syll_word,Word,NoNoise,1,0.2661,2,p1,s2,,,,0,8.03,mustard seed,s2,coord,1,
12,2016-11-25 14:49:38,grin,grin,noun_1syll_word,Word,NoNoise,1,0.2339,2,s1,p2,,,,1,7.7087,,,,2,
12,2016-11-25 14:49:38,phone,phone,noun_1syll_word,Word,NoNoise,1,0.1,2,s1,p2,,,,0,9.9355,walkie talkie,s1,coord,1,
12,2016-11-25 14:49:38,stairs,stairs,noun_1syll_word,Word,NoNoise,1,0.1643,2,p1,s2,,,,1,13.2867,,,,3,
12,2016-11-25 14:49:38,land,land,noun_1syll_word,Word,NoNoise,1,0.1,2,s1,p2,,,,1,11.0602,,,,2,
13,2016-11-26 10:59:54,the police,police,noun_2syll_phrase,Word,NoNoise,0,0.1,2,s2,p1,,,,1,7.9949,,,,0,
13,2016-11-26 10:59:54,hand,hand,noun_1syll_word,Word,NoNoise,0,0.1,2,s1,p3,,,,1,5.7472,,,,0,
13,2016-11-26 10:59:54,fish,fish,noun_1syll_word,Word,NoNoise,0,0.1,2,s2,p2,,,,1,4.4268,,,,0,
13,2016-11-26 10:59:54,the bright star,star,noun_attributive,Word,NoNoise,0,0.1,2,s2,p2,,,,0,10.9571,the bright moon,s2,assoc,0,
13,2016-11-26 10:59:54,house,house,noun_1syll_word,Word,NoNoise,0,0.1,2,p3,s2,,,,1,4.9497,,,,0,
13,2016-11-26 10:59:54,foot,foot,noun_1syll_word,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,4.3713,,,,0,
13,2016-11-26 10:59:54,The neck,neck,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p1,s1,,,,1,3.3817,,,,0,
13,2016-11-26 10:59:54,the face,face,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s2,p3,,,,0,14.6364,the race,p3,mp,0,
13,2016-11-26 10:59:54,The room,room,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s2,p2,,,,0,11.1329,The roof,p2,mp,0,
13,2016-11-26 10:59:54,the clean hospital,hospital,noun_attributive,Word,NoNoise,0,0.1,2,s1,p2,,,,1,7.2175,,,,0,
13,2016-11-26 10:59:54,The bed,bed,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p2,s1,,,,1,4.1848,,,,0,
13,2016-11-26 10:59:54,head,head,noun_1syll_word,Word,NoNoise,0,0.1,2,s2,p2,,,,1,6.3002,,,,0,
13,2016-11-26 10:59:54,The bank,bank,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p1,,,,1,5.4911,,,,0,
13,2016-11-26 10:59:54,medal,medal,noun_2syll_word,Word,NoNoise,0,0.1322,2,p2,s1,,,,0,13.9636,trophy,s1,coord,0,
13,2016-11-26 10:59:54,bird,bird,noun_1syll_word,Word,NoNoise,0,0.1,2,p1,s1,,,,1,4.9861,,,,0,
14,2016-11-26 11:05:44,The ball,ball,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p3,,,,0,17.8693,The bull,p3,mp,2,
14,2016-11-26 11:05:44,the person,person,noun_2syll_phrase,Word,NoNoise,0,0.1,2,s2,p1,,,,1,2.7785,,,,0,
14,2016-11-26 11:05:44,vehicle,vehicle,noun_2syll_word,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,3.4268,,,,0,
14,2016-11-26 11:05:44,child,child,noun_1syll_word,Word,NoNoise,0,0.1,2,s1,p2,,,,0,8.0332,pram,s1,assoc,0,
14,2016-11-26 11:05:44,The game,game,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s2,p1,,,,0,14.4275,the counter,s2,coord,0,
14,2016-11-26 11:05:44,The gold,gold,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p1,s1,,,,1,6.2261,,,,1,
14,2016-11-26 11:05:44,the silver,silver,noun_2syll_phrase,Word,NoNoise,0,0.1,2,s2,p2,,,,0,14.2094,the coin,s2,assoc,2,
14,2016-11-26 11:05:44,The food,food,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s2,p1,,,,0,10.5232,The drink,s2,assoc,0,
14,2016-11-26 11:05:44,the doctor,doctor,noun_2syll_phrase,Word,NoNoise,0,0.1,2,p1,s2,,,,1,3.7619,,,,0,
14,2016-11-26 11:05:44,the tv,tv,noun_2syll_phrase,Word,NoNoise,0,0.1,2,s1,p1,,,,0,9.0168,the radio,s1,assoc,0,
14,2016-11-26 11:05:44,The sea,sea,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s2,p2,,,,1,3.5489,,,,0,
14,2016-11-26 11:05:44,The line,line,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p2,,,,1,5.8848,,,,0,
14,2016-11-26 11:05:44,The fire,fire,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p2,s2,,,,1,8.8566,,,,0,
14,2016-11-26 11:05:44,picture,picture,noun_2syll_word,Word,NoNoise,0,0.1,2,s2,p3,,,,0,11.8842,pitcher (person),p3,close,2,
14,2016-11-26 11:05:44,The card,card,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.8405,,,,0,
15,2016-11-26 11:11:48,house,house,noun_1syll_word,Word,NoNoise,0,0.1,2,s1,p2,,,,1,3.11,,,,0,
15,2016-11-26 11:11:48,The football,football,noun_2syll_phrase,Word,NoNoise,0,0.1,2,s2,p3,,,,1,0.4137,,,,0,
15,2016-11-26 11:11:48,The bank,bank,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s2,p1,,,,1,4.0671,,,,0,
15,2016-11-26 11:11:48,a body,body,noun_2syll_phrase,Word,NoNoise,0,0.1,2,s1,p1,,,,0,9.0594,a eye,s1,assoc,0,
15,2016-11-26 11:11:48,hand,hand,noun_1syll_word,Word,NoNoise,0,0.1,2,s2,p2,,,,0,10.4864,handbag,s2,coord,2,
15,2016-11-26 11:11:48,head,head,noun_1syll_word,Word,NoNoise,0,0.1,2,p2,s1,,,,1,2.7816,,,,0,
15,2016-11-26 11:11:48,shower,shower,noun_2syll_word,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,9.5869,,,,1,
15,2016-11-26 11:11:48,The room,room,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p3,s1,,,,1,6.5219,,,,2,
15,2016-11-26 11:11:48,The bed,bed,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p3,,,,1,5.9712,,,,1,
15,2016-11-26 11:11:48,the clean hospital,hospital,noun_attributive,Word,NoNoise,0,0.1,2,s2,p1,,,,0,12.8635,the clean stethoscope,s2,assoc,1,
15,2016-11-26 11:11:48,bird,bird,noun_1syll_word,Word,NoNoise,0,0.1,2,p3,s2,,,,1,6.3521,,,,1,
15,2016-11-26 11:11:48,The iron,iron,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,7.5547,,,,1,
15,2016-11-26 11:11:48,The stage,stage,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p2,s2,,,,1,4.5735,,,,1,
15,2016-11-26 11:11:48,floor,floor,noun_1syll_word,Word,NoNoise,0,0.1,2,p3,s2,,,,0,10.4174,stairs,s2,coord,1,
15,2016-11-26 11:11:48,the face,face,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p1,s1,,,,1,5.9261,,,,1,
16,2016-11-26 11:16:48,the doe is beautiful,doe,noun_predicative,EasySentence,NoNoise,1,0.3411,2,p2,s1,,,,1,10.7249,,,,2,
16,2016-11-26 11:16:48,the wreath is colourful,wreath,noun_predicative,EasySentence,NoNoise,1,0.3089,2,s1,p2,,,,1,7.4428,,,,1,
16,2016-11-26 11:16:48,The bull is black,bull,noun_predicative,EasySentence,NoNoise,1,0.2768,2,p1,s1,,,,0,11.3534,The cow is black,s1,coord,3,
16,2016-11-26 11:16:48,the key is green,key,noun_predicative,EasySentence,NoNoise,1,0.2768,2,p2,s1,,,,1,7.4114,,,,1,
16,2016-11-26 11:16:48,The earth is brown,earth,noun_predicative,EasySentence,NoNoise,1,0.2125,2,s1,p1,,,,0,23.3055,the leaf is brown,s1,assoc,4,
16,2016-11-26 11:16:48,the claw is smooth,claw,noun_predicative,EasySentence,NoNoise,1,0.2768,2,s2,p2,,,,1,0.8268,,,,0,
16,2016-11-26 11:16:48,The lead is colourful,lead,noun_predicative,EasySentence,NoNoise,1,0.2125,2,p2,s1,,,,0,19.0603,The collar is colourful,s1,assoc,2,
16,2016-11-26 11:16:48,The  shop is busy,shop,noun_predicative,EasySentence,NoNoise,1,0.25,2,s1,p2,,,,1,6.449,,,,0,
16,2016-11-26 11:16:48,the sign falls,sign,noun_intransitive,EasySentence,NoNoise,1,0.3089,2,p1,s1,,,,1,17.3574,,,,2,
16,2016-11-26 11:16:48,the man runs,man,noun_intransitive,EasySentence,NoNoise,1,0.2125,2,p2,s2,,,,1,6.4476,,,,0,
16,2016-11-26 11:16:48,his mum bleeds,mum,noun_intransitive,EasySentence,NoNoise,1,0.25,2,s1,p1,,,,1,7.18,,,,0,
16,2016-11-26 11:16:48,he winks,winks,verb_intransitive,EasySentence,NoNoise,1,0.4107,2,s1,p2,,,,0,19.4824,he smiles,s1,coord,2,
16,2016-11-26 11:16:48,the man mops,mop,verb_intransitive,EasySentence,NoNoise,1,0.4161,2,s2,p1,,,,1,5.75,,,,0,
16,2016-11-26 11:16:48,The woman cuts,cut,verb_intransitive,EasySentence,NoNoise,1,0.2125,2,s2,p2,,,,1,6.0224,,,,0,
16,2016-11-26 11:16:48,The person bakes,bake,verb_intransitive,EasySentence,NoNoise,1,0.3143,2,s1,p3,,,,1,6.7952,,,,0,
17,2016-11-26 11:22:02,The line,line,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p2,s2,,,,1,7.3256,,,,1,
17,2016-11-26 11:22:02,The game,game,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p2,,,,1,10.0274,,,,1,
17,2016-11-26 11:22:02,the bright star,star,noun_attributive,Word,NoNoise,0,0.1,2,p2,s1,,,,1,7.3098,,,,1,
17,2016-11-26 11:22:02,the police,police,noun_2syll_phrase,Word,NoNoise,0,0.1,2,s1,p2,,,,1,5.4475,,,,1,
17,2016-11-26 11:22:02,The ball,ball,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p1,s2,,,,1,10.0881,,,,1,
17,2016-11-26 11:22:02,lead,lead,noun_1syll_word,Word,NoNoise,0,0.1,2,s1,p3,,,,0,9.7724,collar,s1,assoc,0,
17,2016-11-26 11:22:02,The girl,girl,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s2,p2,,,,0,14.8585,The curl,p2,mp,2,
17,2016-11-26 11:22:02,The fire,fire,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s2,p1,,,,0,13.9819,The forest,s2,assoc,2,
17,2016-11-26 11:22:02,The gold,gold,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p2,,,,1,4.9353,,,,1,
17,2016-11-26 11:22:02,The sea,sea,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p2,,,,1,7.4857,,,,2,
17,2016-11-26 11:22:02,The golf,golf,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,8.2699,,,,1,
17,2016-11-26 11:22:02,hotel,hotel,noun_2syll_word,Word,NoNoise,0,0.1322,2,p1,s2,,,,0,21.2299,swimming pool,s2,assoc,0,
17,2016-11-26 11:22:02,the person,person,noun_2syll_phrase,Word,NoNoise,0,0.1,2,s2,p3,,,,1,4.1717,,,,0,
17,2016-11-26 11:22:02,The neck,neck,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s2,p1,,,,0,12.9186,The ankle,s2,coord,1,
17,2016-11-26 11:22:02,the silver,silver,noun_2syll_phrase,Word,NoNoise,0,0.1,2,p3,s1,,,,1,6.615,,,,0,
18,2016-11-26 11:28:02,The football,football,noun_2syll_phrase,Word,NoNoise,0,0.1,2,p3,s1,,,,0,8.6729,The pitch,s1,assoc,0,
18,2016-11-26 11:28:02,bird,bird,noun_1syll_word,Word,NoNoise,0,0.1,2,s1,p2,,,,1,3.1894,,,,0,
18,2016-11-26 11:28:02,hand,hand,noun_1syll_word,Word,NoNoise,0,0.1,2,p3,s1,,,,0,10.4978,foot,s1,coord,0,
18,2016-11-26 11:28:02,a body,body,noun_2syll_phrase,Word,NoNoise,0,0.1,2,s1,p1,,,,1,4.1482,,,,0,
18,2016-11-26 11:28:02,The crowd,crowd,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p1,s2,,,,0,8.0461,The traffic,s2,assoc,1,
18,2016-11-26 11:28:02,ice,ice,noun_1syll_word,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,3.5115,,,,0,
18,2016-11-26 11:28:02,the bedroom,bedroom,noun_2syll_phrase,Word,NoNoise,0,0.1,2,p1,s2,,,,1,5.7394,,,,0,
18,2016-11-26 11:28:02,child,child,noun_1syll_word,Word,NoNoise,0,0.1,2,s2,p1,,,,1,5.1942,,,,0,
18,2016-11-26 11:28:02,floor,floor,noun_1syll_word,Word,NoNoise,0,0.1,2,p1,s2,,,,1,6.3675,,,,1,
18,2016-11-26 11:28:02,The child,child,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p2,s3,,,,0,9.4938,The chin,p2,distant,0,
18,2016-11-26 11:28:02,The bank,bank,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p1,s2,,,,0,5.8058,the coins,s2,assoc,0,
18,2016-11-26 11:28:02,The room,room,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p2,s1,,,,1,8.8732,,,,0,
18,2016-11-26 11:28:02,the clean hospital,hospital,noun_attributive,Word,NoNoise,0,0.1,2,s2,p3,,,,0,8.9476,the clean stethoscope,s2,assoc,1,
18,2016-11-26 11:28:02,box,box,noun_1syll_word,Word,NoNoise,0,0.1,2,p1,s1,,,,1,6.9872,,,,1,
18,2016-11-26 11:28:02,The stage,stage,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p1,,,,1,4.7868,,,,0,
19,2016-11-26 11:33:01,The girl,girl,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s2,p2,,,,1,7.5978,,,,1,
19,2016-11-26 11:33:01,the face,face,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s2,p3,,,,1,3.355,,,,0,
19,2016-11-26 11:33:01,The game,game,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p2,s2,,,,1,4.9712,,,,0,
19,2016-11-26 11:33:01,The ball,ball,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p2,s2,,,,0,8.6257,The bell,p2,mp,0,
19,2016-11-26 11:33:01,the silver,silver,noun_2syll_phrase,Word,NoNoise,0,0.1,2,p2,s1,,,,0,11.5675,the gold,s1,coord,1,
19,2016-11-26 11:33:01,The sea,sea,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p1,s2,,,,1,5.0091,,,,0,
19,2016-11-26 11:33:01,The fire,fire,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p2,s1,,,,1,8.2878,,,,1,
19,2016-11-26 11:33:01,The gold,gold,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p1,,,,1,4.9043,,,,0,
19,2016-11-26 11:33:01,game,game,noun_1syll_word,Word,NoNoise,0,0.1,2,p1,s2,,,,0,6.3067,dice,s2,assoc,0,
19,2016-11-26 11:33:01,honey,honey,noun_2syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,12.2724,bunny,p1,mp,1,
19,2016-11-26 11:33:01,lead,lead,noun_1syll_word,Word,NoNoise,0,0.1,2,s1,p1,,,,1,11.2894,,,,0,
19,2016-11-26 11:33:01,The line,line,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p3,,,,1,11.5266,,,,2,
19,2016-11-26 11:33:01,paper,paper,noun_2syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,16.5801,pipe,p1,distant,2,
19,2016-11-26 11:33:01,the bright star,star,noun_attributive,Word,NoNoise,0,0.1,2,s1,p3,,,,1,7.8172,,,,0,
19,2016-11-26 11:33:01,fish,fish,noun_1syll_word,Word,NoNoise,0,0.1,2,p2,s2,,,,1,2.6005,,,,0,
20,2016-11-26 11:38:57,The child,child,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p2,,,,1,8.4798,,,,0,
20,2016-11-26 11:38:57,hand,hand,noun_1syll_word,Word,NoNoise,0,0.1,2,s2,p3,,,,1,4.2974,,,,0,
20,2016-11-26 11:38:57,floor,floor,noun_1syll_word,Word,NoNoise,0,0.1,2,s2,p2,,,,0,17.195,saw,p2,mp,1,
20,2016-11-26 11:38:57,the bedroom,bedroom,noun_2syll_phrase,Word,NoNoise,0,0.1,2,p3,s2,,,,0,11.4775,the bed,s2,assoc,1,
20,2016-11-26 11:38:57,the clean hospital,hospital,noun_attributive,Word,NoNoise,0,0.1,2,p2,s1,,,,1,8.8202,,,,1,
20,2016-11-26 11:38:57,The bed,bed,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s2,p1,,,,1,3.5237,,,,0,
20,2016-11-26 11:38:57,apple,apple,noun_2syll_word,Word,NoNoise,0,0.1322,2,s2,p2,,,,0,40.6248,tomato,s2,coord,1,
20,2016-11-26 11:38:57,The stage,stage,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p2,s1,,,,1,2.8404,,,,0,
20,2016-11-26 11:38:57,picture,picture,noun_2syll_word,Word,NoNoise,0,0.1,2,p1,s1,,,,1,4.71,,,,0,
20,2016-11-26 11:38:57,the children,children,noun_2syll_phrase,Word,NoNoise,0,0.1,2,s1,p1,,,,1,2.629,,,,0,
20,2016-11-26 11:38:57,a body,body,noun_2syll_phrase,Word,NoNoise,0,0.1,2,p3,s2,,,,1,2.9812,,,,0,
20,2016-11-26 11:38:57,The room,room,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p2,,,,1,7.042,,,,1,
20,2016-11-26 11:38:57,The plant,plant,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.9825,,,,0,
20,2016-11-26 11:38:57,The football,football,noun_2syll_phrase,Word,NoNoise,0,0.1,2,s1,p1,,,,1,4.1293,,,,0,
20,2016-11-26 11:38:57,bed,bed,noun_1syll_word,Word,NoNoise,0,0.1,2,p2,s1,,,,1,3.2568,,,,0,
21,2016-11-26 12:52:52,dress,dress,noun_1syll_word,Word,NoNoise,0,0.1322,2,p3,s2,,,,1,6.0289,,,,0,
21,2016-11-26 12:52:52,The gold,gold,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p2,,,,0,16.9723,The mould,p2,mp,1,
21,2016-11-26 12:52:52,The sea,sea,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p1,,,,1,4.3598,,,,0,
21,2016-11-26 12:52:52,lead,lead,noun_1syll_word,Word,NoNoise,0,0.1,2,p2,s1,,,,0,12.3208,collar,s1,assoc,2,
21,2016-11-26 12:52:52,the tv,tv,noun_2syll_phrase,Word,NoNoise,0,0.1,2,s1,p1,,,,1,5.0115,,,,0,
21,2016-11-26 12:52:52,The line,line,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p3,s1,,,,1,4.7794,,,,0,
21,2016-11-26 12:52:52,The ball,ball,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p3,,,,0,10.0614,The bull,p3,mp,1,
21,2016-11-26 12:52:52,The girl,girl,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p1,s1,,,,1,4.9868,,,,0,
21,2016-11-26 12:52:52,The fire,fire,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p3,s1,,,,1,6.7793,,,,0,
21,2016-11-26 12:52:52,head,head,noun_1syll_word,Word,NoNoise,0,0.1,2,s1,p3,,,,1,31.6173,,,,2,
21,2016-11-26 12:52:52,game,game,noun_1syll_word,Word,NoNoise,0,0.1,2,p2,s1,,,,0,9.9323,computer,s1,assoc,1,
21,2016-11-26 12:52:52,lift,lift,noun_1syll_word,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,12.4904,,,,2,
21,2016-11-26 12:52:52,The food,food,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s2,p1,,,,1,8.3884,,,,1,
21,2016-11-26 12:52:52,The game,game,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p1,s2,,,,0,17.7066,the counter,s2,coord,2,
21,2016-11-26 12:52:52,the silver,silver,noun_2syll_phrase,Word,NoNoise,0,0.1,2,s1,p2,,,,0,15.3428,the gold,s1,coord,1,
22,2016-11-26 13:00:12,the bedroom,bedroom,noun_2syll_phrase,Word,NoNoise,0,0.1,2,p1,s2,,,,0,9.2129,the bed,s2,assoc,0,
22,2016-11-26 13:00:12,hand,hand,noun_1syll_word,Word,NoNoise,0,0.1,2,s1,p3,,,,0,6.1916,foot,s1,coord,0,
22,2016-11-26 13:00:12,the doctor,doctor,noun_2syll_phrase,Word,NoNoise,0,0.1,2,p1,s1,,,,0,8.0157,the stethoscope,s1,assoc,0,
22,2016-11-26 13:00:12,floor,floor,noun_1syll_word,Word,NoNoise,0,0.1,2,p1,s1,,,,1,7.7014,,,,2,
22,2016-11-26 13:00:12,fish,fish,noun_1syll_word,Word,NoNoise,0,0.1,2,s1,p3,,,,1,3.0694,,,,0,
22,2016-11-26 13:00:12,The football,football,noun_2syll_phrase,Word,NoNoise,0,0.1,2,p2,s1,,,,1,3.6994,,,,0,
22,2016-11-26 13:00:12,a house,house,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p3,s1,,,,1,3.6855,,,,0,
22,2016-11-26 13:00:12,a body,body,noun_2syll_phrase,Word,NoNoise,0,0.1,2,p2,s1,,,,1,3.9652,,,,0,
22,2016-11-26 13:00:12,the person,person,noun_2syll_phrase,Word,NoNoise,0,0.1,2,p2,s1,,,,1,2.3952,,,,0,
22,2016-11-26 13:00:12,The room,room,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p3,s2,,,,1,7.267,,,,1,
22,2016-11-26 13:00:12,The stage,stage,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p1,,,,1,6.1783,,,,0,
22,2016-11-26 13:00:12,cake,cake,noun_1syll_word,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,7.3718,,,,1,
22,2016-11-26 13:00:12,The blood,blood,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,8.3699,,,,0,
22,2016-11-26 13:00:12,the police,police,noun_2syll_phrase,Word,NoNoise,0,0.1,2,s1,p2,,,,1,3.4967,,,,0,
22,2016-11-26 13:00:12,house,house,noun_1syll_word,Word,NoNoise,0,0.1,2,p3,s2,,,,1,3.5462,,,,0,
23,2016-11-26 13:05:49,The gold,gold,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s2,p3,,,,1,4.6415,,,,0,
23,2016-11-26 13:05:49,the bright star,star,noun_attributive,Word,NoNoise,0,0.1,2,p2,s1,,,,1,3.2103,,,,0,
23,2016-11-26 13:05:49,lead,lead,noun_1syll_word,Word,NoNoise,0,0.1,2,p2,s1,,,,1,15.0388,,,,2,
23,2016-11-26 13:05:49,snow,snow,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p1,,,,0,24.6656,cold,s2,assoc,4,
23,2016-11-26 13:05:49,the office,office,noun_2syll_phrase,Word,NoNoise,0,0.1,2,p2,s1,,,,1,6.997,,,,1,
23,2016-11-26 13:05:49,The line,line,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p3,,,,1,6.0039,,,,1,
23,2016-11-26 13:05:49,game,game,noun_1syll_word,Word,NoNoise,0,0.1,2,p1,s2,,,,0,11.5325,frame,p1,mp,1,
23,2016-11-26 13:05:49,The fire,fire,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p3,,,,1,6.7569,,,,0,
23,2016-11-26 13:05:49,The ball,ball,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s2,p2,,,,0,6.7453,The bell,p2,mp,0,
23,2016-11-26 13:05:49,box,box,noun_1syll_word,Word,NoNoise,0,0.1,2,p2,s2,,,,1,3.0879,,,,0,
23,2016-11-26 13:05:49,The girl,girl,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s1,p2,,,,1,4.6737,,,,0,
23,2016-11-26 13:05:49,The neck,neck,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p2,s1,,,,1,3.3301,,,,0,
23,2016-11-26 13:05:49,The sea,sea,noun_1syll_phrase,Word,NoNoise,0,0.1,2,s2,p3,,,,0,7.1638,The seashell,s2,assoc,0,
23,2016-11-26 13:05:49,The bar,bar (stick),noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p1,s2,,,,0,16.2316,The jar,p1,mp,3,
23,2016-11-26 13:05:49,the silver,silver,noun_2syll_phrase,Word,NoNoise,0,0.1,2,s1,p3,,,,0,7.8345,the gold,s1,coord,0,
24,2016-11-26 13:13:12,The boy calls,call,verb_intransitive,EasySentence,NoNoise,1,0.25,2,s1,p1,,,,1,9.1209,,,,0,
24,2016-11-26 13:13:12,the person drops,drop,verb_intransitive,EasySentence,NoNoise,1,0.2822,2,p2,s1,,,,1,8.7128,,,,1,
24,2016-11-26 13:13:12,the man organises,organise,verb_intransitive,EasySentence,NoNoise,1,0.4268,2,p1,s2,,,,0,25.4038,the man rests,s2,coord,2,
24,2016-11-26 13:13:12,the person dies,die,verb_intransitive,EasySentence,NoNoise,1,0.3572,2,s1,p1,,,,1,6.1532,,,,0,
24,2016-11-26 13:13:12,the man bends,bend,verb_intransitive,EasySentence,NoNoise,1,0.3518,2,p3,s2,,,,0,18.4242,the man mends,p3,mp,2,
24,2016-11-26 13:13:12,she ties,tie,verb_intransitive,EasySentence,NoNoise,1,0.2768,2,p1,s1,,,,0,19.3322,she sews,s1,assoc,2,
24,2016-11-26 13:13:12,The person glows,glow,verb_intransitive,EasySentence,NoNoise,1,0.4857,2,p1,s1,,,,0,12.289,the person mows,p1,mp,1,
24,2016-11-26 13:13:12,he packs,pack,verb_intransitive,EasySentence,NoNoise,1,0.3518,2,p2,s1,,,,1,5.2295,,,,0,
24,2016-11-26 13:13:12,the dead bug,dead,adj_phrase,EasySentence,NoNoise,1,0.25,2,s1,p1,,,,1,11.0328,,,,1,
24,2016-11-26 13:13:12,the first girl,first,adj_phrase,EasySentence,NoNoise,1,0.325,2,p1,s1,,,,0,14.6181,the fast girl,p1,mp,1,
24,2016-11-26 13:13:12,the bad boy,bad,adj_phrase,EasySentence,NoNoise,1,0.4375,2,p2,s1,,,,1,11.4443,,,,1,
24,2016-11-26 13:13:12,the poor man,poor,adj_phrase,EasySentence,NoNoise,1,0.3625,2,p1,s2,,,,1,6.9165,,,,1,
24,2016-11-26 13:13:12,the silent woman,silent,adj_phrase,EasySentence,NoNoise,1,0.3518,2,p1,s2,,,,1,9.2962,,,,1,
24,2016-11-26 13:13:12,the violent woman,violent,adj_phrase,EasySentence,NoNoise,1,0.3893,2,p1,s1,,,,1,7.5424,,,,1,
24,2016-11-26 13:13:12,the serious person,serious,adj_phrase,EasySentence,NoNoise,1,0.4,2,s2,p1,,,,1,10.2728,,,,1,
